,0
24951,"(53011, 53005, 53037, 53031, 53043)"
24952,"(53011, 53005, 53037, 53031, 53019)"
24953,"(53011, 53005, 53037, 53031, 53069)"
24954,"(53011, 53005, 53037, 53031, 53013)"
24955,"(53011, 53005, 53037, 53031, 53023)"
24956,"(53011, 53005, 53037, 53049, 53039)"
24957,"(53011, 53005, 53037, 53049, 53003)"
24958,"(53011, 53005, 53037, 53049, 53055)"
24959,"(53011, 53005, 53037, 53049, 53001)"
24960,"(53011, 53005, 53037, 53049, 53051)"
24961,"(53011, 53005, 53037, 53049, 53059)"
24962,"(53011, 53005, 53037, 53049, 53043)"
24963,"(53011, 53005, 53037, 53049, 53019)"
24964,"(53011, 53005, 53037, 53049, 53069)"
24965,"(53011, 53005, 53037, 53049, 53013)"
24966,"(53011, 53005, 53037, 53049, 53023)"
24967,"(53011, 53005, 53037, 53039, 53003)"
24968,"(53011, 53005, 53037, 53039, 53055)"
24969,"(53011, 53005, 53037, 53039, 53001)"
24970,"(53011, 53005, 53037, 53039, 53051)"
24971,"(53011, 53005, 53037, 53039, 53059)"
24972,"(53011, 53005, 53037, 53039, 53043)"
24973,"(53011, 53005, 53037, 53039, 53019)"
24974,"(53011, 53005, 53037, 53039, 53069)"
24975,"(53011, 53005, 53037, 53039, 53013)"
24976,"(53011, 53005, 53037, 53039, 53023)"
24977,"(53011, 53005, 53037, 53003, 53055)"
24978,"(53011, 53005, 53037, 53003, 53001)"
24979,"(53011, 53005, 53037, 53003, 53051)"
24980,"(53011, 53005, 53037, 53003, 53059)"
24981,"(53011, 53005, 53037, 53003, 53043)"
24982,"(53011, 53005, 53037, 53003, 53019)"
24983,"(53011, 53005, 53037, 53003, 53069)"
24984,"(53011, 53005, 53037, 53003, 53013)"
24985,"(53011, 53005, 53037, 53003, 53023)"
24986,"(53011, 53005, 53037, 53055, 53001)"
24987,"(53011, 53005, 53037, 53055, 53051)"
24988,"(53011, 53005, 53037, 53055, 53059)"
24989,"(53011, 53005, 53037, 53055, 53043)"
24990,"(53011, 53005, 53037, 53055, 53019)"
24991,"(53011, 53005, 53037, 53055, 53069)"
24992,"(53011, 53005, 53037, 53055, 53013)"
24993,"(53011, 53005, 53037, 53055, 53023)"
24994,"(53011, 53005, 53037, 53001, 53051)"
24995,"(53011, 53005, 53037, 53001, 53059)"
24996,"(53011, 53005, 53037, 53001, 53043)"
24997,"(53011, 53005, 53037, 53001, 53019)"
24998,"(53011, 53005, 53037, 53001, 53069)"
24999,"(53011, 53005, 53037, 53001, 53013)"
25000,"(53011, 53005, 53037, 53001, 53023)"
25001,"(53011, 53005, 53037, 53051, 53059)"
25002,"(53011, 53005, 53037, 53051, 53043)"
25003,"(53011, 53005, 53037, 53051, 53019)"
25004,"(53011, 53005, 53037, 53051, 53069)"
25005,"(53011, 53005, 53037, 53051, 53013)"
25006,"(53011, 53005, 53037, 53051, 53023)"
25007,"(53011, 53005, 53037, 53059, 53043)"
25008,"(53011, 53005, 53037, 53059, 53019)"
25009,"(53011, 53005, 53037, 53059, 53069)"
25010,"(53011, 53005, 53037, 53059, 53013)"
25011,"(53011, 53005, 53037, 53059, 53023)"
25012,"(53011, 53005, 53037, 53043, 53019)"
25013,"(53011, 53005, 53037, 53043, 53069)"
25014,"(53011, 53005, 53037, 53043, 53013)"
25015,"(53011, 53005, 53037, 53043, 53023)"
25016,"(53011, 53005, 53037, 53019, 53069)"
25017,"(53011, 53005, 53037, 53019, 53013)"
25018,"(53011, 53005, 53037, 53019, 53023)"
25019,"(53011, 53005, 53037, 53069, 53013)"
25020,"(53011, 53005, 53037, 53069, 53023)"
25021,"(53011, 53005, 53037, 53013, 53023)"
25022,"(53011, 53005, 53047, 53017, 53049)"
25023,"(53011, 53005, 53047, 53017, 53039)"
25024,"(53011, 53005, 53047, 53017, 53003)"
25025,"(53011, 53005, 53047, 53017, 53055)"
25026,"(53011, 53005, 53047, 53017, 53001)"
25027,"(53011, 53005, 53047, 53017, 53051)"
25028,"(53011, 53005, 53047, 53017, 53059)"
25029,"(53011, 53005, 53047, 53017, 53043)"
25030,"(53011, 53005, 53047, 53017, 53019)"
25031,"(53011, 53005, 53047, 53017, 53069)"
25032,"(53011, 53005, 53047, 53017, 53013)"
25033,"(53011, 53005, 53047, 53017, 53023)"
25034,"(53011, 53005, 53047, 53031, 53049)"
25035,"(53011, 53005, 53047, 53031, 53039)"
25036,"(53011, 53005, 53047, 53031, 53003)"
25037,"(53011, 53005, 53047, 53031, 53055)"
25038,"(53011, 53005, 53047, 53031, 53001)"
25039,"(53011, 53005, 53047, 53031, 53051)"
25040,"(53011, 53005, 53047, 53031, 53059)"
25041,"(53011, 53005, 53047, 53031, 53043)"
25042,"(53011, 53005, 53047, 53031, 53019)"
25043,"(53011, 53005, 53047, 53031, 53069)"
25044,"(53011, 53005, 53047, 53031, 53013)"
25045,"(53011, 53005, 53047, 53031, 53023)"
25046,"(53011, 53005, 53047, 53049, 53039)"
25047,"(53011, 53005, 53047, 53049, 53003)"
25048,"(53011, 53005, 53047, 53049, 53055)"
25049,"(53011, 53005, 53047, 53049, 53001)"
25050,"(53011, 53005, 53047, 53049, 53051)"
25051,"(53011, 53005, 53047, 53049, 53059)"
25052,"(53011, 53005, 53047, 53049, 53043)"
25053,"(53011, 53005, 53047, 53049, 53019)"
25054,"(53011, 53005, 53047, 53049, 53069)"
25055,"(53011, 53005, 53047, 53049, 53013)"
25056,"(53011, 53005, 53047, 53049, 53023)"
25057,"(53011, 53005, 53047, 53039, 53003)"
25058,"(53011, 53005, 53047, 53039, 53055)"
25059,"(53011, 53005, 53047, 53039, 53001)"
25060,"(53011, 53005, 53047, 53039, 53051)"
25061,"(53011, 53005, 53047, 53039, 53059)"
25062,"(53011, 53005, 53047, 53039, 53043)"
25063,"(53011, 53005, 53047, 53039, 53019)"
25064,"(53011, 53005, 53047, 53039, 53069)"
25065,"(53011, 53005, 53047, 53039, 53013)"
25066,"(53011, 53005, 53047, 53039, 53023)"
25067,"(53011, 53005, 53047, 53003, 53055)"
25068,"(53011, 53005, 53047, 53003, 53001)"
25069,"(53011, 53005, 53047, 53003, 53051)"
25070,"(53011, 53005, 53047, 53003, 53059)"
25071,"(53011, 53005, 53047, 53003, 53043)"
25072,"(53011, 53005, 53047, 53003, 53019)"
25073,"(53011, 53005, 53047, 53003, 53069)"
25074,"(53011, 53005, 53047, 53003, 53013)"
25075,"(53011, 53005, 53047, 53003, 53023)"
25076,"(53011, 53005, 53047, 53055, 53001)"
25077,"(53011, 53005, 53047, 53055, 53051)"
25078,"(53011, 53005, 53047, 53055, 53059)"
25079,"(53011, 53005, 53047, 53055, 53043)"
25080,"(53011, 53005, 53047, 53055, 53019)"
25081,"(53011, 53005, 53047, 53055, 53069)"
25082,"(53011, 53005, 53047, 53055, 53013)"
25083,"(53011, 53005, 53047, 53055, 53023)"
25084,"(53011, 53005, 53047, 53001, 53051)"
25085,"(53011, 53005, 53047, 53001, 53059)"
25086,"(53011, 53005, 53047, 53001, 53043)"
25087,"(53011, 53005, 53047, 53001, 53019)"
25088,"(53011, 53005, 53047, 53001, 53069)"
25089,"(53011, 53005, 53047, 53001, 53013)"
25090,"(53011, 53005, 53047, 53001, 53023)"
25091,"(53011, 53005, 53047, 53051, 53059)"
25092,"(53011, 53005, 53047, 53051, 53043)"
25093,"(53011, 53005, 53047, 53051, 53019)"
25094,"(53011, 53005, 53047, 53051, 53069)"
25095,"(53011, 53005, 53047, 53051, 53013)"
25096,"(53011, 53005, 53047, 53051, 53023)"
25097,"(53011, 53005, 53047, 53059, 53043)"
25098,"(53011, 53005, 53047, 53059, 53019)"
25099,"(53011, 53005, 53047, 53059, 53069)"
25100,"(53011, 53005, 53047, 53059, 53013)"
25101,"(53011, 53005, 53047, 53059, 53023)"
25102,"(53011, 53005, 53047, 53043, 53019)"
25103,"(53011, 53005, 53047, 53043, 53069)"
25104,"(53011, 53005, 53047, 53043, 53013)"
25105,"(53011, 53005, 53047, 53043, 53023)"
25106,"(53011, 53005, 53047, 53019, 53069)"
25107,"(53011, 53005, 53047, 53019, 53013)"
25108,"(53011, 53005, 53047, 53019, 53023)"
25109,"(53011, 53005, 53047, 53069, 53013)"
25110,"(53011, 53005, 53047, 53069, 53023)"
25111,"(53011, 53005, 53047, 53013, 53023)"
25112,"(53011, 53005, 53017, 53031, 53049)"
25113,"(53011, 53005, 53017, 53031, 53039)"
25114,"(53011, 53005, 53017, 53031, 53003)"
25115,"(53011, 53005, 53017, 53031, 53055)"
25116,"(53011, 53005, 53017, 53031, 53001)"
25117,"(53011, 53005, 53017, 53031, 53051)"
25118,"(53011, 53005, 53017, 53031, 53059)"
25119,"(53011, 53005, 53017, 53031, 53043)"
25120,"(53011, 53005, 53017, 53031, 53019)"
25121,"(53011, 53005, 53017, 53031, 53069)"
25122,"(53011, 53005, 53017, 53031, 53013)"
25123,"(53011, 53005, 53017, 53031, 53023)"
25124,"(53011, 53005, 53017, 53049, 53039)"
25125,"(53011, 53005, 53017, 53049, 53003)"
25126,"(53011, 53005, 53017, 53049, 53055)"
25127,"(53011, 53005, 53017, 53049, 53001)"
25128,"(53011, 53005, 53017, 53049, 53051)"
25129,"(53011, 53005, 53017, 53049, 53059)"
25130,"(53011, 53005, 53017, 53049, 53043)"
25131,"(53011, 53005, 53017, 53049, 53019)"
25132,"(53011, 53005, 53017, 53049, 53069)"
25133,"(53011, 53005, 53017, 53049, 53013)"
25134,"(53011, 53005, 53017, 53049, 53023)"
25135,"(53011, 53005, 53017, 53039, 53003)"
25136,"(53011, 53005, 53017, 53039, 53055)"
25137,"(53011, 53005, 53017, 53039, 53001)"
25138,"(53011, 53005, 53017, 53039, 53051)"
25139,"(53011, 53005, 53017, 53039, 53059)"
25140,"(53011, 53005, 53017, 53039, 53043)"
25141,"(53011, 53005, 53017, 53039, 53019)"
25142,"(53011, 53005, 53017, 53039, 53069)"
25143,"(53011, 53005, 53017, 53039, 53013)"
25144,"(53011, 53005, 53017, 53039, 53023)"
25145,"(53011, 53005, 53017, 53003, 53055)"
25146,"(53011, 53005, 53017, 53003, 53001)"
25147,"(53011, 53005, 53017, 53003, 53051)"
25148,"(53011, 53005, 53017, 53003, 53059)"
25149,"(53011, 53005, 53017, 53003, 53043)"
25150,"(53011, 53005, 53017, 53003, 53019)"
25151,"(53011, 53005, 53017, 53003, 53069)"
25152,"(53011, 53005, 53017, 53003, 53013)"
25153,"(53011, 53005, 53017, 53003, 53023)"
25154,"(53011, 53005, 53017, 53055, 53001)"
25155,"(53011, 53005, 53017, 53055, 53051)"
25156,"(53011, 53005, 53017, 53055, 53059)"
25157,"(53011, 53005, 53017, 53055, 53043)"
25158,"(53011, 53005, 53017, 53055, 53019)"
25159,"(53011, 53005, 53017, 53055, 53069)"
25160,"(53011, 53005, 53017, 53055, 53013)"
25161,"(53011, 53005, 53017, 53055, 53023)"
25162,"(53011, 53005, 53017, 53001, 53051)"
25163,"(53011, 53005, 53017, 53001, 53059)"
25164,"(53011, 53005, 53017, 53001, 53043)"
25165,"(53011, 53005, 53017, 53001, 53019)"
25166,"(53011, 53005, 53017, 53001, 53069)"
25167,"(53011, 53005, 53017, 53001, 53013)"
25168,"(53011, 53005, 53017, 53001, 53023)"
25169,"(53011, 53005, 53017, 53051, 53059)"
25170,"(53011, 53005, 53017, 53051, 53043)"
25171,"(53011, 53005, 53017, 53051, 53019)"
25172,"(53011, 53005, 53017, 53051, 53069)"
25173,"(53011, 53005, 53017, 53051, 53013)"
25174,"(53011, 53005, 53017, 53051, 53023)"
25175,"(53011, 53005, 53017, 53059, 53043)"
25176,"(53011, 53005, 53017, 53059, 53019)"
25177,"(53011, 53005, 53017, 53059, 53069)"
25178,"(53011, 53005, 53017, 53059, 53013)"
25179,"(53011, 53005, 53017, 53059, 53023)"
25180,"(53011, 53005, 53017, 53043, 53019)"
25181,"(53011, 53005, 53017, 53043, 53069)"
25182,"(53011, 53005, 53017, 53043, 53013)"
25183,"(53011, 53005, 53017, 53043, 53023)"
25184,"(53011, 53005, 53017, 53019, 53069)"
25185,"(53011, 53005, 53017, 53019, 53013)"
25186,"(53011, 53005, 53017, 53019, 53023)"
25187,"(53011, 53005, 53017, 53069, 53013)"
25188,"(53011, 53005, 53017, 53069, 53023)"
25189,"(53011, 53005, 53017, 53013, 53023)"
25190,"(53011, 53005, 53031, 53049, 53039)"
25191,"(53011, 53005, 53031, 53049, 53003)"
25192,"(53011, 53005, 53031, 53049, 53055)"
25193,"(53011, 53005, 53031, 53049, 53001)"
25194,"(53011, 53005, 53031, 53049, 53051)"
25195,"(53011, 53005, 53031, 53049, 53059)"
25196,"(53011, 53005, 53031, 53049, 53043)"
25197,"(53011, 53005, 53031, 53049, 53019)"
25198,"(53011, 53005, 53031, 53049, 53069)"
25199,"(53011, 53005, 53031, 53049, 53013)"
25200,"(53011, 53005, 53031, 53049, 53023)"
25201,"(53011, 53005, 53031, 53039, 53003)"
25202,"(53011, 53005, 53031, 53039, 53055)"
25203,"(53011, 53005, 53031, 53039, 53001)"
25204,"(53011, 53005, 53031, 53039, 53051)"
25205,"(53011, 53005, 53031, 53039, 53059)"
25206,"(53011, 53005, 53031, 53039, 53043)"
25207,"(53011, 53005, 53031, 53039, 53019)"
25208,"(53011, 53005, 53031, 53039, 53069)"
25209,"(53011, 53005, 53031, 53039, 53013)"
25210,"(53011, 53005, 53031, 53039, 53023)"
25211,"(53011, 53005, 53031, 53003, 53055)"
25212,"(53011, 53005, 53031, 53003, 53001)"
25213,"(53011, 53005, 53031, 53003, 53051)"
25214,"(53011, 53005, 53031, 53003, 53059)"
25215,"(53011, 53005, 53031, 53003, 53043)"
25216,"(53011, 53005, 53031, 53003, 53019)"
25217,"(53011, 53005, 53031, 53003, 53069)"
25218,"(53011, 53005, 53031, 53003, 53013)"
25219,"(53011, 53005, 53031, 53003, 53023)"
25220,"(53011, 53005, 53031, 53055, 53001)"
25221,"(53011, 53005, 53031, 53055, 53051)"
25222,"(53011, 53005, 53031, 53055, 53059)"
25223,"(53011, 53005, 53031, 53055, 53043)"
25224,"(53011, 53005, 53031, 53055, 53019)"
25225,"(53011, 53005, 53031, 53055, 53069)"
25226,"(53011, 53005, 53031, 53055, 53013)"
25227,"(53011, 53005, 53031, 53055, 53023)"
25228,"(53011, 53005, 53031, 53001, 53051)"
25229,"(53011, 53005, 53031, 53001, 53059)"
25230,"(53011, 53005, 53031, 53001, 53043)"
25231,"(53011, 53005, 53031, 53001, 53019)"
25232,"(53011, 53005, 53031, 53001, 53069)"
25233,"(53011, 53005, 53031, 53001, 53013)"
25234,"(53011, 53005, 53031, 53001, 53023)"
25235,"(53011, 53005, 53031, 53051, 53059)"
25236,"(53011, 53005, 53031, 53051, 53043)"
25237,"(53011, 53005, 53031, 53051, 53019)"
25238,"(53011, 53005, 53031, 53051, 53069)"
25239,"(53011, 53005, 53031, 53051, 53013)"
25240,"(53011, 53005, 53031, 53051, 53023)"
25241,"(53011, 53005, 53031, 53059, 53043)"
25242,"(53011, 53005, 53031, 53059, 53019)"
25243,"(53011, 53005, 53031, 53059, 53069)"
25244,"(53011, 53005, 53031, 53059, 53013)"
25245,"(53011, 53005, 53031, 53059, 53023)"
25246,"(53011, 53005, 53031, 53043, 53019)"
25247,"(53011, 53005, 53031, 53043, 53069)"
25248,"(53011, 53005, 53031, 53043, 53013)"
25249,"(53011, 53005, 53031, 53043, 53023)"
25250,"(53011, 53005, 53031, 53019, 53069)"
25251,"(53011, 53005, 53031, 53019, 53013)"
25252,"(53011, 53005, 53031, 53019, 53023)"
25253,"(53011, 53005, 53031, 53069, 53013)"
25254,"(53011, 53005, 53031, 53069, 53023)"
25255,"(53011, 53005, 53031, 53013, 53023)"
25256,"(53011, 53005, 53049, 53039, 53003)"
25257,"(53011, 53005, 53049, 53039, 53055)"
25258,"(53011, 53005, 53049, 53039, 53001)"
25259,"(53011, 53005, 53049, 53039, 53051)"
25260,"(53011, 53005, 53049, 53039, 53059)"
25261,"(53011, 53005, 53049, 53039, 53043)"
25262,"(53011, 53005, 53049, 53039, 53019)"
25263,"(53011, 53005, 53049, 53039, 53069)"
25264,"(53011, 53005, 53049, 53039, 53013)"
25265,"(53011, 53005, 53049, 53039, 53023)"
25266,"(53011, 53005, 53049, 53003, 53055)"
25267,"(53011, 53005, 53049, 53003, 53001)"
25268,"(53011, 53005, 53049, 53003, 53051)"
25269,"(53011, 53005, 53049, 53003, 53059)"
25270,"(53011, 53005, 53049, 53003, 53043)"
25271,"(53011, 53005, 53049, 53003, 53019)"
25272,"(53011, 53005, 53049, 53003, 53069)"
25273,"(53011, 53005, 53049, 53003, 53013)"
25274,"(53011, 53005, 53049, 53003, 53023)"
25275,"(53011, 53005, 53049, 53055, 53001)"
25276,"(53011, 53005, 53049, 53055, 53051)"
25277,"(53011, 53005, 53049, 53055, 53059)"
25278,"(53011, 53005, 53049, 53055, 53043)"
25279,"(53011, 53005, 53049, 53055, 53019)"
25280,"(53011, 53005, 53049, 53055, 53069)"
25281,"(53011, 53005, 53049, 53055, 53013)"
25282,"(53011, 53005, 53049, 53055, 53023)"
25283,"(53011, 53005, 53049, 53001, 53051)"
25284,"(53011, 53005, 53049, 53001, 53059)"
25285,"(53011, 53005, 53049, 53001, 53043)"
25286,"(53011, 53005, 53049, 53001, 53019)"
25287,"(53011, 53005, 53049, 53001, 53069)"
25288,"(53011, 53005, 53049, 53001, 53013)"
25289,"(53011, 53005, 53049, 53001, 53023)"
25290,"(53011, 53005, 53049, 53051, 53059)"
25291,"(53011, 53005, 53049, 53051, 53043)"
25292,"(53011, 53005, 53049, 53051, 53019)"
25293,"(53011, 53005, 53049, 53051, 53069)"
25294,"(53011, 53005, 53049, 53051, 53013)"
25295,"(53011, 53005, 53049, 53051, 53023)"
25296,"(53011, 53005, 53049, 53059, 53043)"
25297,"(53011, 53005, 53049, 53059, 53019)"
25298,"(53011, 53005, 53049, 53059, 53069)"
25299,"(53011, 53005, 53049, 53059, 53013)"
25300,"(53011, 53005, 53049, 53059, 53023)"
25301,"(53011, 53005, 53049, 53043, 53019)"
25302,"(53011, 53005, 53049, 53043, 53069)"
25303,"(53011, 53005, 53049, 53043, 53013)"
25304,"(53011, 53005, 53049, 53043, 53023)"
25305,"(53011, 53005, 53049, 53019, 53069)"
25306,"(53011, 53005, 53049, 53019, 53013)"
25307,"(53011, 53005, 53049, 53019, 53023)"
25308,"(53011, 53005, 53049, 53069, 53013)"
25309,"(53011, 53005, 53049, 53069, 53023)"
25310,"(53011, 53005, 53049, 53013, 53023)"
25311,"(53011, 53005, 53039, 53003, 53055)"
25312,"(53011, 53005, 53039, 53003, 53001)"
25313,"(53011, 53005, 53039, 53003, 53051)"
25314,"(53011, 53005, 53039, 53003, 53059)"
25315,"(53011, 53005, 53039, 53003, 53043)"
25316,"(53011, 53005, 53039, 53003, 53019)"
25317,"(53011, 53005, 53039, 53003, 53069)"
25318,"(53011, 53005, 53039, 53003, 53013)"
25319,"(53011, 53005, 53039, 53003, 53023)"
25320,"(53011, 53005, 53039, 53055, 53001)"
25321,"(53011, 53005, 53039, 53055, 53051)"
25322,"(53011, 53005, 53039, 53055, 53059)"
25323,"(53011, 53005, 53039, 53055, 53043)"
25324,"(53011, 53005, 53039, 53055, 53019)"
25325,"(53011, 53005, 53039, 53055, 53069)"
25326,"(53011, 53005, 53039, 53055, 53013)"
25327,"(53011, 53005, 53039, 53055, 53023)"
25328,"(53011, 53005, 53039, 53001, 53051)"
25329,"(53011, 53005, 53039, 53001, 53059)"
25330,"(53011, 53005, 53039, 53001, 53043)"
25331,"(53011, 53005, 53039, 53001, 53019)"
25332,"(53011, 53005, 53039, 53001, 53069)"
25333,"(53011, 53005, 53039, 53001, 53013)"
25334,"(53011, 53005, 53039, 53001, 53023)"
25335,"(53011, 53005, 53039, 53051, 53059)"
25336,"(53011, 53005, 53039, 53051, 53043)"
25337,"(53011, 53005, 53039, 53051, 53019)"
25338,"(53011, 53005, 53039, 53051, 53069)"
25339,"(53011, 53005, 53039, 53051, 53013)"
25340,"(53011, 53005, 53039, 53051, 53023)"
25341,"(53011, 53005, 53039, 53059, 53043)"
25342,"(53011, 53005, 53039, 53059, 53019)"
25343,"(53011, 53005, 53039, 53059, 53069)"
25344,"(53011, 53005, 53039, 53059, 53013)"
25345,"(53011, 53005, 53039, 53059, 53023)"
25346,"(53011, 53005, 53039, 53043, 53019)"
25347,"(53011, 53005, 53039, 53043, 53069)"
25348,"(53011, 53005, 53039, 53043, 53013)"
25349,"(53011, 53005, 53039, 53043, 53023)"
25350,"(53011, 53005, 53039, 53019, 53069)"
25351,"(53011, 53005, 53039, 53019, 53013)"
25352,"(53011, 53005, 53039, 53019, 53023)"
25353,"(53011, 53005, 53039, 53069, 53013)"
25354,"(53011, 53005, 53039, 53069, 53023)"
25355,"(53011, 53005, 53039, 53013, 53023)"
25356,"(53011, 53005, 53003, 53055, 53001)"
25357,"(53011, 53005, 53003, 53055, 53051)"
25358,"(53011, 53005, 53003, 53055, 53059)"
25359,"(53011, 53005, 53003, 53055, 53043)"
25360,"(53011, 53005, 53003, 53055, 53019)"
25361,"(53011, 53005, 53003, 53055, 53069)"
25362,"(53011, 53005, 53003, 53055, 53013)"
25363,"(53011, 53005, 53003, 53055, 53023)"
25364,"(53011, 53005, 53003, 53001, 53051)"
25365,"(53011, 53005, 53003, 53001, 53059)"
25366,"(53011, 53005, 53003, 53001, 53043)"
25367,"(53011, 53005, 53003, 53001, 53019)"
25368,"(53011, 53005, 53003, 53001, 53069)"
25369,"(53011, 53005, 53003, 53001, 53013)"
25370,"(53011, 53005, 53003, 53001, 53023)"
25371,"(53011, 53005, 53003, 53051, 53059)"
25372,"(53011, 53005, 53003, 53051, 53043)"
25373,"(53011, 53005, 53003, 53051, 53019)"
25374,"(53011, 53005, 53003, 53051, 53069)"
25375,"(53011, 53005, 53003, 53051, 53013)"
25376,"(53011, 53005, 53003, 53051, 53023)"
25377,"(53011, 53005, 53003, 53059, 53043)"
25378,"(53011, 53005, 53003, 53059, 53019)"
25379,"(53011, 53005, 53003, 53059, 53069)"
25380,"(53011, 53005, 53003, 53059, 53013)"
25381,"(53011, 53005, 53003, 53059, 53023)"
25382,"(53011, 53005, 53003, 53043, 53019)"
25383,"(53011, 53005, 53003, 53043, 53069)"
25384,"(53011, 53005, 53003, 53043, 53013)"
25385,"(53011, 53005, 53003, 53043, 53023)"
25386,"(53011, 53005, 53003, 53019, 53069)"
25387,"(53011, 53005, 53003, 53019, 53013)"
25388,"(53011, 53005, 53003, 53019, 53023)"
25389,"(53011, 53005, 53003, 53069, 53013)"
25390,"(53011, 53005, 53003, 53069, 53023)"
25391,"(53011, 53005, 53003, 53013, 53023)"
25392,"(53011, 53005, 53055, 53001, 53051)"
25393,"(53011, 53005, 53055, 53001, 53059)"
25394,"(53011, 53005, 53055, 53001, 53043)"
25395,"(53011, 53005, 53055, 53001, 53019)"
25396,"(53011, 53005, 53055, 53001, 53069)"
25397,"(53011, 53005, 53055, 53001, 53013)"
25398,"(53011, 53005, 53055, 53001, 53023)"
25399,"(53011, 53005, 53055, 53051, 53059)"
25400,"(53011, 53005, 53055, 53051, 53043)"
25401,"(53011, 53005, 53055, 53051, 53019)"
25402,"(53011, 53005, 53055, 53051, 53069)"
25403,"(53011, 53005, 53055, 53051, 53013)"
25404,"(53011, 53005, 53055, 53051, 53023)"
25405,"(53011, 53005, 53055, 53059, 53043)"
25406,"(53011, 53005, 53055, 53059, 53019)"
25407,"(53011, 53005, 53055, 53059, 53069)"
25408,"(53011, 53005, 53055, 53059, 53013)"
25409,"(53011, 53005, 53055, 53059, 53023)"
25410,"(53011, 53005, 53055, 53043, 53019)"
25411,"(53011, 53005, 53055, 53043, 53069)"
25412,"(53011, 53005, 53055, 53043, 53013)"
25413,"(53011, 53005, 53055, 53043, 53023)"
25414,"(53011, 53005, 53055, 53019, 53069)"
25415,"(53011, 53005, 53055, 53019, 53013)"
25416,"(53011, 53005, 53055, 53019, 53023)"
25417,"(53011, 53005, 53055, 53069, 53013)"
25418,"(53011, 53005, 53055, 53069, 53023)"
25419,"(53011, 53005, 53055, 53013, 53023)"
25420,"(53011, 53005, 53001, 53051, 53059)"
25421,"(53011, 53005, 53001, 53051, 53043)"
25422,"(53011, 53005, 53001, 53051, 53019)"
25423,"(53011, 53005, 53001, 53051, 53069)"
25424,"(53011, 53005, 53001, 53051, 53013)"
25425,"(53011, 53005, 53001, 53051, 53023)"
25426,"(53011, 53005, 53001, 53059, 53043)"
25427,"(53011, 53005, 53001, 53059, 53019)"
25428,"(53011, 53005, 53001, 53059, 53069)"
25429,"(53011, 53005, 53001, 53059, 53013)"
25430,"(53011, 53005, 53001, 53059, 53023)"
25431,"(53011, 53005, 53001, 53043, 53019)"
25432,"(53011, 53005, 53001, 53043, 53069)"
25433,"(53011, 53005, 53001, 53043, 53013)"
25434,"(53011, 53005, 53001, 53043, 53023)"
25435,"(53011, 53005, 53001, 53019, 53069)"
